HOLEID,SAMPFROM,SAMPTO,OT_Length,DIP,AZIMUTH,EastT,NorthT,ElevT,EastM,NorthM,ElevM,EastB,NorthB,ElevB,Zn_pct_BEST,SG_Calc_D,Abbrv,OT_OreZone,Ag_ppm_BEST,As_pct_BEST,Cd_ppm_BEST,Co_ppm_BEST,Cu_ppm_BEST,Fe_pct_BEST,Mg_pct_BEST,Ni_ppm_BEST,Pb_pct_BEST,TOTAL_SULPHIDE_D,group,name,Oretyp
DSC-003,23.8,24.8,1,0,0,220632.9021,166755.9148,959.2655966,220633.2883,166756.1572,959.060414,220633.6746,166756.3998,958.8556737,1.45,2.8,S_NM,DSF,9,0.019,32,30,24,1.3,0.64,63,0.22,5.21,DDH,DDH,DSM
DSC-004,0,1,1,0,0,220611.78,166748.17,969.8,220612.2678,166748.2341,969.8892294,220612.7556,166748.2981,969.9781153,37.08,4.26,L_MS,MSA,211,0.06,1212,246,26,17.88,0.11,146,3.92,98.21,DDH,DDH,MS
DSC-004,1,2,1,0,0,220612.7556,166748.2981,969.9781153,220613.2436,166748.3618,970.0666576,220613.7316,166748.4254,970.1548564,25.86376985,3.457647059,L_MS,MSA,175.13434,0.049817495,777,170,44,16.4397787,2.373725592,111,2.87999219,77.19585525,DDH,DDH,MS
DSC-004,2,3,1,0,0,220613.7316,166748.4254,970.1548564,220614.2197,166748.4888,970.2427116,220614.708,166748.552,970.3302232,5.062631579,3.015882353,W_BM,MSA,66.76923077,0.009691296,217,68,33,3.70701417,7.937287449,56,2.495101215,18.39517206,DDH,DDH,MS
DSC-004,3,4,1,0,0,220614.708,166748.552,970.3302232,220615.1962,166748.615,970.417391,220615.6846,166748.6779,970.5042151,3.724314928,2.904285714,W_BM,MSA,63.44171779,0.010740286,205,69,26,4.100204499,9.975869121,52,1.438916155,16.02421268,DDH,DDH,MS
DSC-004,4,5,1,0,0,220615.6846,166748.6779,970.5042151,220616.1731,166748.7405,970.5906954,220616.6616,166748.803,970.6768318,27.71,4.32,L_MS,MSA,170,0.07,599,154,25,21.4,1.46,108,6.35,94.61,DDH,DDH,MS
DSC-004,5,6.4,1.4,0,0,220616.6616,166748.803,970.6768318,220617.3457,166748.8902,970.7968452,220618.03,166748.977,970.9161845,14.30512537,3.394166667,L_MS,MSA,111.1053974,0.028169571,404,82,29,11.59965151,7.324096898,52,2.10320867,48.66967276,DDH,DDH,MS
DSC-004,6.4,7.2,0.8,0,0,220618.03,166748.977,970.9161845,220618.4211,166749.0264,970.9840756,220618.8122,166749.0757,971.0517466,8.36,3.11,W_BM,DSH,49,0.003,347,40,51,2.58,11.03,38,7.8,27.01,DDH,DDH,DSM
DSC-004,7.2,8.2,1,0,0,220618.8122,166749.0757,971.0517466,220619.3012,166749.1372,971.1360257,220619.7903,166749.1985,971.2199607,0.51,2.77,W_BM,HOSTH,6,0.011,26,18,23,0.54,14.59,22,0.26,2.22,DDH,DDH,HOST
DSC-004,8.2,9.2,1,0,0,220619.7903,166749.1985,971.2199607,220620.2795,166749.2597,971.3035516,220620.7687,166749.3206,971.3867983,0.3,2.78,W_BM,HOSTH,6,0.009,19,20,26,0.66,13.65,22,0.37,2.29,DDH,DDH,HOST
DSC-004,9.2,10.2,1,0,0,220620.7687,166749.3206,971.3867983,220621.258,166749.3814,971.4697008,220621.7474,166749.4419,971.552259,0.09,2.76,W_BM,HOSTH,4,0.007,9,17,26,0.35,9.78,12,0.04,0.93,DDH,DDH,HOST
DSC-004,10.2,11.2,1,0,0,220621.7474,166749.4419,971.552259,220622.2369,166749.5023,971.6344729,220622.7265,166749.5625,971.7163425,1.661702128,2.7975,W_BM,HOSTH,5.434042553,0.014561702,73,20,26,1.308382979,14.23170213,17,0.721106383,6.119702128,DDH,DDH,HOST
DSC-004,11.2,12.2,1,0,0,220622.7265,166749.5625,971.7163425,220623.2161,166749.6226,971.7978678,220623.7058,166749.6824,971.8790486,0.11,2.76,W_BM,HOSTH,3,0.003,10,16,22,0.28,14.11,12,0.07,0.85,DDH,DDH,HOST
DSC-004,12.2,13.2,1,0,0,220623.7058,166749.6824,971.8790486,220624.1956,166749.7421,971.9598849,220624.6855,166749.8015,972.0403768,0.11,2.76,W_BM,HOSTH,3,0.003,10,16,22,0.28,14.11,12,0.07,0.85,DDH,DDH,HOST
DSC-004,13.2,14.2,1,0,0,220624.6855,166749.8015,972.0403768,220625.1755,166749.8608,972.1205241,220625.6655,166749.9199,972.2003269,0.11,2.76,W_BM,HOSTH,3,0.003,10,16,22,0.28,14.11,12,0.07,0.85,DDH,DDH,HOST
DSC-004,14.2,15.2,1,0,0,220625.6655,166749.9199,972.2003269,220626.1556,166749.9789,972.279785,220626.6458,166750.0376,972.3589175,0.11,2.76,W_BM,HOSTH,3,0.003,10,16,22,0.28,14.11,12,0.07,0.85,DDH,DDH,HOST
DSC-004,15.2,16.2,1,0,0,220626.6458,166750.0376,972.3589175,220627.1361,166750.0961,972.4378996,220627.6264,166750.1543,972.516774,0.11,2.76,W_BM,HOSTH,3,0.003,10,16,22,0.28,14.11,12,0.07,0.85,DDH,DDH,HOST
DSC-004,16.2,17.2,1,0,0,220627.6264,166750.1543,972.516774,220628.1167,166750.2122,972.5955406,220628.6071,166750.2699,972.6741996,0.11,2.76,W_BM,HOSTH,3,0.003,10,16,22,0.28,14.11,12,0.07,0.85,DDH,DDH,HOST
DSC-004,17.2,18.2,1,0,0,220628.6071,166750.2699,972.6741996,220629.0976,166750.3273,972.7527508,220629.588,166750.3844,972.8311942,0.11,2.76,W_BM,HOSTH,3,0.003,10,16,22,0.28,14.11,12,0.07,0.85,DDH,DDH,HOST
DSC-004,18.2,19.2,1,0,0,220629.588,166750.3844,972.8311942,220630.0786,166750.4413,972.90953,220630.5692,166750.4979,972.987758,0.11,2.76,W_BM,HOSTH,3,0.003,10,16,22,0.28,14.11,12,0.07,0.85,DDH,DDH,HOST
DSC-004,19.2,20.2,1,0,0,220630.5692,166750.4979,972.987758,220631.0598,166750.5543,973.0658783,220631.5505,166750.6104,973.1438908,0.11,2.76,W_BM,HOSTH,3,0.003,10,16,22,0.28,14.11,12,0.07,0.85,DDH,DDH,HOST
DSC-004,20.2,21.2,1,0,0,220631.5505,166750.6104,973.1438908,220632.0412,166750.6662,973.2217956,220632.532,166750.7218,973.2995926,0.11,2.76,W_BM,HOSTH,3,0.003,10,16,22,0.28,14.11,12,0.07,0.85,DDH,DDH,HOST
DSC-004,21.2,22.2,1,0,0,220632.532,166750.7218,973.2995926,220633.0228,166750.777,973.3772818,220633.5137,166750.8321,973.4548633,0.342334294,2.776666667,W_BM,HOSTH,3.801152738,0.015818444,15,16,22,0.608472622,14.67080692,16,0.174149856,2.019682997,DDH,DDH,HOST
DSC-004,22.2,23.4,1.2,0,0,220633.5137,166750.8321,973.4548633,220634.1028,166750.8977,973.5478189,220634.692,166750.963,973.6406193,0.869118506,2.857142857,W_BM,HOSTH,6.513134851,0.019,26,24,27,3.152872154,11.7523526,29,0.48482195,8.626345593,DDH,DDH,HOST
DSC-004,23.4,24.9,1.5,0,0,220634.692,166750.963,973.6406193,220635.4285,166751.0441,973.7564015,220636.1652,166751.1246,973.8719412,2.566785714,3.556363636,L_MS,DSH,24.1,0.022853571,78,68,28,26.98121429,4.85825,123,0.776035714,62.68778571,DDH,DDH,DSM
DSC-004,24.9,25.9,1,0,0,220636.1652,166751.1246,973.8719412,220636.6564,166751.1779,973.9488329,220637.1476,166751.231,974.0256169,0.08,2.76,W_BM,HOSTH,3,0.001,8,14,21,0.35,15.25,16,0.03,0.91,DDH,DDH,HOST
DSC-004,25.9,26.9,1,0,0,220637.1476,166751.231,974.0256169,220637.6388,166751.2838,974.1022931,220638.1301,166751.3363,974.1788614,0.08,2.76,W_BM,HOSTH,3,0.001,8,14,21,0.35,15.25,16,0.03,0.91,DDH,DDH,HOST
DSC-004,26.9,27.9,1,0,0,220638.1301,166751.3363,974.1788614,220638.6215,166751.3885,974.255322,220639.1129,166751.4405,974.3316748,0.08,2.76,W_BM,HOSTH,3,0.001,8,14,21,0.35,15.25,16,0.03,0.91,DDH,DDH,HOST
DSC-004,27.9,28.9,1,0,0,220639.1129,166751.4405,974.3316748,220639.6043,166751.4923,974.4079198,220640.0958,166751.5437,974.4840569,0.08,2.76,W_BM,HOSTH,3,0.001,8,14,21,0.35,15.25,16,0.03,0.91,DDH,DDH,HOST
DSC-004,28.9,29.9,1,0,0,220640.0958,166751.5437,974.4840569,220640.5873,166751.5949,974.5600863,220641.0789,166751.6458,974.6360078,0.08,2.76,W_BM,HOSTH,3,0.001,8,14,21,0.35,15.25,16,0.03,0.91,DDH,DDH,HOST
DSC-004,29.9,31.2,1.3,0,0,220641.0789,166751.6458,974.6360078,220641.718,166751.7116,974.7345446,220642.3572,166751.777,974.8328992,2.288433735,2.964444444,W_BM,HOSTH,31.97590361,0.041722892,73,38,42,5.761445783,12.95542169,25,0.374578313,16.22024096,DDH,DDH,HOST
DSC-005,8.6,9.6,1,0,0,220546.7419,166766.6815,956.5935993,220546.6986,166766.4361,956.1601582,220546.6552,166766.1907,955.7266929,0.34,2.79,S_ABL,HOSTABL,3,0.007,21,32,33,1.26,0.72,45,0.08,3.31,DDH,DDH,HOST
DSC-005,9.6,10.8,1.2,0,0,220546.6552,166766.1907,955.7266929,220546.6032,166765.8962,955.2065026,220546.5512,166765.6018,954.6862776,5.264492754,2.864285714,S_ABL,HOSTABL,10.02898551,0.013492754,291,35,49,2.062173913,0.948695652,51,0.365652174,12.70173913,DDH,DDH,HOST
DSC-006,13.5,14.5,1,0,0,220561.1052,166760.249,955.5704641,220561.0451,166759.9022,955.2152829,220560.9851,166759.5555,954.8600425,0.81,2.8,S_ABL,OHOSTH,6,0.004,50,31,50,1.26,0.86,47,0.25,4.2,DDH,DDH,HOST
DSC-006,14.5,15.4,0.9,0,0,220560.9851,166759.5555,954.8600425,220560.9311,166759.2435,954.5402757,220560.8772,166758.9316,954.2204611,0.667729896,2.857692308,S_OO,OHOSTH,14.87533667,0.00585302,44,32,122,1.643058869,1.346575606,43,4.049846095,9.202697191,DDH,DDH,HOST
DSC-006,15.4,16.6,1.2,0,0,220560.8772,166758.9316,954.2204611,220560.8054,166758.5157,953.7939673,220560.7336,166758.0999,953.3673884,3.49,3.076363636,S_OO,ODSO,25.48648649,0.004216216,534,27,378,1.265675676,1.186486486,26,3.365135135,11.80432432,DDH,DDH,ODS
DSC-006,16.6,17.6,1,0,0,220560.7336,166758.0999,953.3673884,220560.6739,166757.7535,953.0118412,220560.6142,166757.4071,952.6562349,0.59,2.78,S_OO,OHOSTF,6,0.004,90,30,121,0.76,1.88,13,0.08,2.6,DDH,DDH,HOST
DSC-007,0,1.2,1.2,0,0,220585.458,166772.672,966.035,220585.5103,166772.672,965.4372801,220585.5624,166772.672,964.8395542,19.28293706,4.24,L_MS,MSA,4.034965035,0.187391608,65,218,16,27.83101748,0.119300699,442,2.715384615,91.66314685,DDH,DDH,MS
DSC-007,1.2,1.9,0.7,0,0,220585.5624,166772.672,964.8395542,220585.5929,166772.672,964.4908779,220585.6232,166772.672,964.1421996,19.15,3.45,S_DS,ABLMS,10,0.248,126,245,29,12.445,3.03,550,0.94,56.36,DDH,DDH,
DSC-007,1.9,2.9,1,0,0,220585.6232,166772.672,964.1421996,220585.6666,166772.6721,963.6440841,220585.7099,166772.6721,963.1459645,6.053802817,3.051176471,S_NM,DSABL,16.07042254,0.052626761,94,106,31,5.098450704,6.739577465,228,0.656338028,20.73676056,DDH,DDH,DSM
DSC-007,2.9,3.6,0.7,0,0,220585.7099,166772.6721,963.1459645,220585.7402,166772.6721,962.7972782,220585.7705,166772.6722,962.4485899,11.3,3.15,S_DS,DSABL,27,0.082,145,141,29,7.38,4.54,292,1.64,34.59,DDH,DDH,DSM
DSC-007,3.6,4.2,0.6,0,0,220585.7705,166772.6722,962.4485899,220585.7964,166772.6722,962.1497125,220585.8224,166772.6722,961.8508337,22.43,3.98,S_MS,ABLMS,161,0.084,552,98,61,16.93,0.47,600,7.86,78.88,DDH,DDH,
DSC-007,4.2,5.1,0.9,0,0,220585.8224,166772.6722,961.8508337,220585.8612,166772.6723,961.4025126,220585.9,166772.6723,960.9541881,8.322600217,3.043846154,S_NM,DSABL,33.12892741,0.06183857,130,90,37,5.51163597,3.894019502,159,2.846403034,27.53076923,DDH,DDH,DSM
DSC-007,5.1,6.1,1,0,0,220585.9,166772.6723,960.9541881,220585.943,166772.6724,960.4560458,220585.9861,166772.6725,959.9578993,0.62,2.77,S_NM,HOSTABL,5,0.003,33,24,17,0.48,1.2,27,0.06,2.02,DDH,DDH,HOST
DSC-008,0,1,1,0,0,220599.54,166751.58,969.01,220599.501,166751.9846,968.718773,220599.462,166752.3889,968.427215,12.34,3.1,L_DS,DSH,85,0.194,250,130,60,5.72,6.39,270,1.22,32.09,DDH,DDH,DSM
DSC-008,1,2.4,1.4,0,0,220599.462,166752.3889,968.427215,220599.4073,166752.9545,968.0184783,220599.3525,166753.5197,967.6090938,9.470857681,3.03,L_DS,DSH,70.48350613,0.152158341,170,104,51,4.789236569,7.730640905,210,1.296852026,25.89914232,DDH,DDH,DSM
DSC-008,2.4,3.4,1,0,0,220599.3525,166753.5197,967.6090938,220599.3134,166753.9231,967.3162801,220599.2742,166754.3262,967.0231363,33.73,4.12,L_MS,MSA,320,0.425,780,300,210,14.01,0.28,460,7.87,89.46,DDH,DDH,MS
DSC-008,3.4,4.4,1,0,0,220599.2742,166754.3262,967.0231363,220599.235,166754.7291,966.7296627,220599.1957,166755.1318,966.4358596,29.62,4.23,L_MS,MSA,360,0.345,950,380,260,18.7,0.07,340,6.73,92.09,DDH,DDH,MS
DSC-008,4.4,5.4,1,0,0,220599.1957,166755.1318,966.4358596,220599.1564,166755.5342,966.141727,220599.1171,166755.9364,965.8472651,21.48,4.56,L_MS,MSA,450,0.316,900,510,750,16.11,0.06,400,21.44,91.38,DDH,DDH,MS
DSC-008,5.4,6.4,1,0,0,220599.1171,166755.9364,965.8472651,220599.0777,166756.3383,965.5524743,220599.0383,166756.74,965.2573546,22.88,4.54,L_MS,MSA,273,0.275,1120,420,430,16.88,0.05,300,19.29,92.64,DDH,DDH,MS
DSC-008,6.4,7.4,1,0,0,220599.0383,166756.74,965.2573546,220598.9989,166757.1414,964.9619062,220598.9594,166757.5426,964.6661294,24.56,4.77,L_MS,MSA,355,0.216,1230,420,560,11.34,0.06,300,29.16,94.64,DDH,DDH,MS
DSC-008,7.4,8.4,1,0,0,220598.9594,166757.5426,964.6661294,220598.9199,166757.9436,964.3700244,220598.8803,166758.3443,964.0735913,20.26,4.41,L_MS,MSA,343,0.3,910,370,410,13.97,0.05,350,22.06,85.68,DDH,DDH,MS
DSC-008,8.4,9.4,1,0,0,220598.8803,166758.3443,964.0735913,220598.8408,166758.7447,963.7768304,220598.8011,166759.145,963.4797418,13.58,4.64,L_MS,MSA,370,0.315,620,520,520,15.04,0.07,490,29.03,86.08,DDH,DDH,MS
DSC-008,9.4,10.2,0.8,0,0,220598.8011,166759.145,963.4797418,220598.7694,166759.4649,963.2418351,220598.7377,166759.7848,963.003719,8.88,4.4,L_MS,MSA,296,0.321,490,630,360,10.26,0.17,630,33.63,74.11,DDH,DDH,MS
DSC-008,10.2,10.7,0.5,0,0,220598.7377,166759.7848,963.003719,220598.7178,166759.9846,962.8547901,220598.698,166760.1844,962.7057794,0.24,2.82,L_HD,DSF,9,0.016,14,30,30,1.77,7.77,40,0.95,5.26,DDH,DDH,DSM
DSC-008,10.7,11.7,1,0,0,220598.698,166760.1844,962.7057794,220598.6582,166760.5837,962.4075128,220598.6185,166760.9827,962.1089196,0.265263158,2.86,L_HD,HOSTABL,7.989473684,0.038231579,10,35,30,3.351473684,7.214210526,75,0.545789474,8.225894737,DDH,DDH,HOST
DSC-008,11.7,12.7,1,0,0,220598.6185,166760.9827,962.1089196,220598.5787,166761.3816,961.8099997,220598.5388,166761.7802,961.5107535,0.253900415,2.894285714,S_SH,HOSTABL,8.203319502,0.045560166,6,40,36,5.16473029,3.776016598,110,0.19813278,11.70157676,DDH,DDH,HOST
DSC-008,12.7,13.7,1,0,0,220598.5388,166761.7802,961.5107535,220598.4989,166762.1785,961.2111812,220598.459,166762.5766,960.9112829,0.14,2.81,S_NM,HOSTABL,4,0.02,3,50,20,2.43,0.94,50,0.07,5.51,DDH,DDH,HOST
DSC-009,0,1,1,0,0,220599.65,166750.7,967.66,220599.6251,166751.0753,967.3305322,220599.5997,166751.4503,967.0008183,15.9917692,4.745555556,L_MS,MSA,518.4696902,0.275410867,785,327,554,17.14884149,0.452155366,299,21.56863493,85.58309385,DDH,DDH,MS
DSC-009,1,2,1,0,0,220599.5997,166751.4503,967.0008183,220599.5738,166751.8251,966.6708584,220599.5473,166752.1996,966.3406528,12.99601101,5.037777778,L_MS,MSA,528.9669552,0.254514555,668,321,585,11.54996066,0.093918175,431,40.88960661,91.40258065,DDH,DDH,MS
DSC-009,2,2.7,0.7,0,0,220599.5473,166752.1996,966.3406528,220599.5285,166752.4616,966.1093626,220599.5094,166752.7235,965.8779522,8.67,4.98,L_MS,MSA,221,0.232,421,330,240,8.02,0.11,560,46.47,83.82,DDH,DDH,MS
DSC-009,2.7,3.2,0.5,0,0,220599.5094,166752.7235,965.8779522,220599.4956,166752.9105,965.7125853,220599.4817,166753.0974,965.5471572,0.24,2.91,S_NM,DSABL,10,0.043,6,30,30,5.45,1.31,70,0.52,12.67,DDH,DDH,DSM
DSC-009,3.2,3.7,0.5,0,0,220599.4817,166753.0974,965.5471572,220599.4676,166753.2843,965.3816677,220599.4534,166753.471,965.2161168,0.24,2.91,S_SH,HOSTABL,10,0.043,6,30,30,5.45,1.31,70,0.52,12.67,DDH,DDH,HOST
DSC-011,0,1,1,0,0,220611.32,166747.96,970.48,220611.818,166748.0044,970.4799709,220612.3161,166748.0487,970.4798836,18.13214286,3.582857143,L_VS,MSA,114.4642857,0.196857143,717,163,10,16.60535714,3.703928571,95,3.581785714,66.83392857,DDH,DDH,MS
DSC-011,1,2,1,0,0,220612.3161,166748.0487,970.4798836,220612.8141,166748.0929,970.4797382,220613.3122,166748.1369,970.4795346,11.95630631,3.335714286,L_VS,MSA,95.52252252,0.143279279,522,92,10,12.13009009,6.405585586,58,1.798018018,45.95558559,DDH,DDH,MS
DSC-011,2,3,1,0,0,220613.3122,166748.1369,970.4795346,220613.8102,166748.1809,970.4792728,220614.3083,166748.2247,970.4789528,8.946357827,3.00625,L_VS,MSA,75.00638978,0.103335463,391,67,10,8.04115016,7.86115016,52,1.429584665,32.26022364,DDH,DDH,MS
DSC-011,3,4,1,0,0,220614.3083,166748.2247,970.4789528,220614.8064,166748.2685,970.4785746,220615.3045,166748.3121,970.4781383,1.135616046,2.7875,W_BM,MSA,10.81375358,0.012017192,42,10,10,0.972464183,11.12524355,16,0.266446991,4.091919771,DDH,DDH,MS
DSC-011,4,5,1,0,0,220615.3045,166748.3121,970.4781383,220615.8026,166748.3556,970.4776438,220616.3007,166748.399,970.4770911,7.291515349,3.563333333,W_BM,MSA,62.9248857,0.078250816,274,53,12,6.195969954,8.560176355,42,1.801325931,26.26172436,DDH,DDH,MS
DSC-011,5,6,1,0,0,220616.3007,166748.399,970.4770911,220616.7988,166748.4423,970.4764803,220617.2969,166748.4855,970.4758112,25.13,4.19,L_MS,MSA,214,0.27,940,170,20,20.49,1.05,130,6.29,88.74,DDH,DDH,MS
DSC-011,6,6.9,0.9,0,0,220617.2969,166748.4855,970.4758112,220617.7453,166748.5243,970.4751593,220618.1936,166748.563,970.4744603,7.51,3.36,L_VS,MSA,79,0.11,332,60,20,13.9,6.56,40,3.28,44.84,DDH,DDH,MS
DSC-011,6.9,7.4,0.5,0,0,220618.1936,166748.563,970.4744603,220618.4427,166748.5845,970.4740516,220618.6917,166748.6059,970.4736284,0.84,2.8,W_BM,DSH,7,0.012,35,10,10,1.35,12.25,10,0.15,4.33,DDH,DDH,DSM
DSC-011,7.4,7.9,0.5,0,0,220618.6917,166748.6059,970.4736284,220618.9408,166748.6273,970.4731906,220619.1899,166748.6487,970.4727383,0.84,2.8,W_BM,HOSTH,7,0.012,35,10,10,1.35,12.25,10,0.15,4.33,DDH,DDH,HOST
DSC-011,23.1,24.1,1,0,0,220634.3384,166749.8975,970.4179118,220634.8368,166749.9368,970.4151949,220635.3353,166749.9761,970.4124199,1.85,2.92,W_BM,DSH,20,0.36,75,20,20,4.38,8.85,50,1.56,13.97,DDH,DDH,DSM
DSC-011,24.1,25.1,1,0,0,220635.3353,166749.9761,970.4124199,220635.8337,166750.0152,970.4095866,220636.3322,166750.0543,970.4066952,1.55,2.81,W_BM,DSH,14,0.016,59,30,20,1.3,10.8,20,0.27,5.41,DDH,DDH,DSM
DSC-011,25.1,26.1,1,0,0,220636.3322,166750.0543,970.4066952,220636.8307,166750.0932,970.4037456,220637.3292,166750.1321,970.4007379,2.66,2.89,W_BM,DSH,43,0.043,118,70,40,3.01,10.1,50,1.53,12.2,DDH,DDH,DSM
DSC-011,26.1,26.7,0.6,0,0,220637.3292,166750.1321,970.4007379,220637.6283,166750.1553,970.3989053,220637.9273,166750.1785,970.3970517,9.54,3.33,L_VS,DSH,147.6,0.077,470,90,120,5.35,7.13,70,11.65,39.17,DDH,DDH,DSM
DSC-011,26.7,27.7,1,0,0,220637.9273,166750.1785,970.3970517,220638.4258,166750.2171,970.393916,220638.9244,166750.2556,970.3907221,16.52,4.24,L_MS,MSA,330,0.155,822,170,200,10.07,2.62,130,25.83,76.08,DDH,DDH,MS
DSC-011,27.7,28.7,1,0,0,220638.9244,166750.2556,970.3907221,220639.4229,166750.2939,970.38747,220639.9214,166750.3322,970.3841597,7.332281553,2.99,L_VS,MSA,153.815534,0.053334951,349,59,96,3.63907767,9.072718447,61,6.381407767,26.11446602,DDH,DDH,MS
DSC-011,28.7,29.7,1,0,0,220639.9214,166750.3322,970.3841597,220640.4199,166750.3703,970.3807912,220640.9185,166750.4084,970.3773646,17.15396445,3.99,L_MS,MSA,389.4289026,0.115892581,775,80,231,6.059683153,4.473392581,87,22.35350077,64.40174652,DDH,DDH,MS
DSC-011,29.7,30.7,1,0,0,220640.9185,166750.4084,970.3773646,220641.417,166750.4463,970.3738778,220641.9156,166750.4843,970.3703129,18.49871702,3.521428571,L_MS,MSA,366.1032074,0.121668391,895,104,236,5.950863942,4.19248836,88,21.29797206,64.95094671,DDH,DDH,MS
DSC-011,30.7,31.7,1,0,0,220641.9156,166750.4843,970.3703129,220642.4141,166750.5222,970.3666654,220642.9126,166750.5602,970.3629354,14.16763121,3.723333333,L_DS,MSA,252.1375887,0.071297872,753,60,151,3.810070922,6.052340426,54,16.99202837,48.91997163,DDH,DDH,MS
DSC-011,31.7,32.7,1,0,0,220642.9126,166750.5602,970.3629354,220643.4112,166750.5981,970.3591228,220643.9097,166750.6361,970.3552277,9.74835206,3.215789474,L_DS,MSA,192.4743446,0.04617603,526,44,125,2.558832709,7.878108614,31,10.62481898,32.29197878,DDH,DDH,MS
DSC-011,32.7,33.7,1,0,0,220643.9097,166750.6361,970.3552277,220644.4083,166750.6741,970.3512501,220644.9068,166750.7121,970.3471899,10.03429834,3.529090909,L_DS,MSA,279.3259669,0.077086188,542,100,192,4.365834254,5.714375691,75,21.88333702,49.60507182,DDH,DDH,MS
DSC-011,33.7,34.7,1,0,0,220644.9068,166750.7121,970.3471899,220645.4053,166750.7501,970.3430471,220645.9039,166750.7882,970.3388218,18.62570171,4.29,L_MS,MSA,542.2361858,0.119674328,969,95,327,5.990215159,3.374709046,54,26.51367237,71.24988753,DDH,DDH,MS
DSC-011,34.7,35.7,1,0,0,220645.9039,166750.7882,970.3388218,220646.4024,166750.8262,970.334514,220646.9009,166750.8643,970.3301236,14.84603902,3.413076923,L_VS,MSA,369.1085666,0.105470738,771,127,241,4.409813401,6.066327396,71,16.36208651,50.50091603,DDH,DDH,MS
DSC-011,35.7,36.7,1,0,0,220646.9009,166750.8643,970.3301236,220647.3995,166750.9023,970.3256506,220647.898,166750.9404,970.3210952,11.40083307,3.146153846,L_VS,MSA,133.0908075,0.055043409,642,104,112,3.043060964,8.258783913,65,6.333922758,30.84951803,DDH,DDH,MS
DSC-011,36.7,37.7,1,0,0,220647.898,166750.9404,970.3210952,220648.3965,166750.9785,970.3164571,220648.895,166751.0166,970.3117366,12.18551803,4.431666667,L_MS,MSA,221.348471,0.206773619,624,149,144,21.48590141,1.37595162,213,16.84136011,83.7731173,DDH,DDH,MS
DSC-011,37.7,38.7,1,0,0,220648.895,166751.0166,970.3117366,220649.3936,166751.0547,970.3069334,220649.8921,166751.0928,970.3020478,9.851782946,4.637142857,L_MS,MSA,210.7364341,0.24951938,449,171,138,31.0603876,0.204496124,293,11.0503876,94.17170543,DDH,DDH,MS
DSC-011,38.7,39.7,1,0,0,220649.8921,166751.0928,970.3020478,220650.3906,166751.1309,970.2970796,220650.8891,166751.1691,970.2920288,6.731901682,4.641428571,L_MS,MSA,149.0866753,0.341209573,203,167,93,37.03614489,0.10992238,426,5.265950841,95.67843467,DDH,DDH,MS
DSC-011,39.7,40.7,1,0,0,220650.8891,166751.1691,970.2920288,220651.3876,166751.2072,970.2868955,220651.8861,166751.2454,970.2816797,5.8946875,4.6,L_MS,MSA,99.72395833,0.397981771,111,154,70,38.4578125,0.095963542,448,3.433984375,95.37255208,DDH,DDH,MS
DSC-011,40.7,41.7,1,0,0,220651.8861,166751.2454,970.2816797,220652.3847,166751.2836,970.2763813,220652.8832,166751.3218,970.2710003,6.680875657,4.565714286,L_MS,MSA,91.39054291,0.395208406,111,150,70,38.62812609,0.1,372,2.082819615,95.34754816,DDH,DDH,MS
DSC-011,41.7,42.7,1,0,0,220652.8832,166751.3218,970.2710003,220653.3817,166751.36,970.2655369,220653.8802,166751.3982,970.2599908,7.410262812,4.567142857,L_MS,MSA,79.9868594,0.537927727,89,174,57,38.84423127,0.136031537,454,1.373653088,96.07848883,DDH,DDH,MS
DSC-011,42.7,43.7,1,0,0,220653.8802,166751.3982,970.2599908,220654.3787,166751.4364,970.2543623,220654.8772,166751.4747,970.2486512,8.796108638,4.477142857,L_MS,MSA,65.84861977,0.928561888,71,314,55,37.12222618,0.219305432,1128,1.281985752,94.33872663,DDH,DDH,MS
DSC-011,43.7,45,1.3,0,0,220654.8772,166751.4747,970.2486512,220655.5252,166751.5244,970.2411033,220656.1733,166751.5741,970.233416,10.1550131,4.401764706,L_MS,MSA,46.44264013,0.916134102,59,448,46,35.1646045,0.184112101,1733,1.296516501,92.17941331,DDH,DDH,MS
DSC-011,45,46,1,0,0,220656.1733,166751.5741,970.233416,220656.6718,166751.6124,970.2274077,220657.1703,166751.6507,970.2213169,0.66,2.88,S_NM,DSABL,1,0.023,3,20,10,4.63,4.51,80,0.08,11.02,DDH,DDH,DSM
DSC-011,46,47.2,1.2,0,0,220657.1703,166751.6507,970.2213169,220657.7685,166751.6967,970.213899,220658.3667,166751.7427,970.2063622,2.778774912,2.848235294,S_DS,DSABL,3.173505275,0.059791911,9,37,10,1.967854631,0.874636577,173,0.426436108,8.864109027,DDH,DDH,DSM
DSC-011,47.2,48.2,1,0,0,220658.3667,166751.7427,970.2063622,220658.8651,166751.781,970.1999907,220659.3636,166751.8193,970.1935367,0.98,2.8,S_NM,HOSTABL,2,0.02,4,10,10,1.38,0.89,50,0.09,4.53,DDH,DDH,HOST
DSC-012,0,1,1,0,0,220609.99,166748.08,967.705,220609.99,166748.08,967.205,220609.99,166748.08,966.705,12.81,4.4,L_MS,MSA,251,0.419,433,640,240,16.95,0.05,850,22.77,81.8,DDH,DDH,MS
