x,y,z,LITHO,Grade_pct,LITHODESC
69.5,4.5,10.5,1,0.524,Sandstone
81.5,4.5,10.5,2,1.026,Shale
18.5,5.5,10.5,1,0.724,Sandstone
22.5,5.5,10.5,2,0.625,Shale
48.5,5.5,10.5,1,0.256,Sandstone
68.5,5.5,10.5,1,0.449,Sandstone
74.5,5.5,10.5,2,1.298,Shale
83.5,5.5,10.5,2,1.364,Shale
88.5,5.5,10.5,2,2.159,Shale
10.5,6.5,10.5,1,0.212,Sandstone
25.5,6.5,10.5,2,0.663,Shale
49.5,6.5,10.5,1,0.047,Sandstone
60.5,6.5,10.5,1,0.229,Sandstone
66.5,6.5,10.5,1,0.606,Sandstone
91.5,6.5,10.5,1,0.606,Sandstone
98.5,6.5,10.5,2,0.319,Shale
5.5,7.5,10.5,1,0.57,Sandstone
6.5,7.5,10.5,1,0.577,Sandstone
15.5,7.5,10.5,1,0.557,Sandstone
21.5,7.5,10.5,1,0.872,Sandstone
61.5,7.5,10.5,1,0.763,Sandstone
62.5,7.5,10.5,1,0.558,Sandstone
68.5,7.5,10.5,1,0.551,Sandstone
19.5,8.5,10.5,2,0.436,Shale
22.5,8.5,10.5,1,0.479,Sandstone
39.5,8.5,10.5,3,0.936,Breccia
54.5,8.5,10.5,1,0.009,Sandstone
55.5,8.5,10.5,1,0.004,Sandstone
56.5,8.5,10.5,1,0.025,Sandstone
60.5,8.5,10.5,1,0.387,Sandstone
67.5,8.5,10.5,1,0.592,Sandstone
72.5,8.5,10.5,2,1.222,Shale
95.5,8.5,10.5,2,1.246,Shale
97.5,8.5,10.5,2,0.741,Shale
20.5,9.5,10.5,1,0.899,Sandstone
30.5,9.5,10.5,2,0.335,Shale
46.5,9.5,10.5,3,1.877,Breccia
62.5,9.5,10.5,1,0.254,Sandstone
79.5,9.5,10.5,2,2.022,Shale
90.5,9.5,10.5,1,0.678,Sandstone
92.5,9.5,10.5,2,0.338,Shale
2.5,10.5,10.5,1,0.952,Sandstone
3.5,10.5,10.5,1,0.892,Sandstone
29.5,10.5,10.5,2,0.82,Shale
30.5,10.5,10.5,2,0.386,Shale
33.5,10.5,10.5,2,0.184,Shale
34.5,10.5,10.5,2,0.867,Shale
42.5,10.5,10.5,3,0.915,Breccia
57.5,10.5,10.5,1,0.013,Sandstone
66.5,10.5,10.5,1,0.53,Sandstone
93.5,10.5,10.5,2,0.488,Shale
99.5,10.5,10.5,2,0.716,Shale
54.5,11.5,10.5,1,0.154,Sandstone
66.5,11.5,10.5,1,0.354,Sandstone
75.5,11.5,10.5,2,0.41,Shale
81.5,11.5,10.5,2,5.463,Shale
94.5,11.5,10.5,2,1.194,Shale
97.5,11.5,10.5,2,1.297,Shale
20.5,12.5,10.5,2,2.858,Shale
41.5,12.5,10.5,3,1.236,Breccia
48.5,12.5,10.5,3,6.611,Breccia
59.5,12.5,10.5,3,0.871,Breccia
60.5,12.5,10.5,3,1.366,Breccia
78.5,12.5,10.5,2,4.775,Shale
87.5,12.5,10.5,2,1.367,Shale
91.5,12.5,10.5,2,0.182,Shale
97.5,12.5,10.5,2,1.906,Shale
10.5,13.5,10.5,1,0.856,Sandstone
38.5,13.5,10.5,2,0.998,Shale
51.5,13.5,10.5,1,0.121,Sandstone
54.5,13.5,10.5,1,0.039,Sandstone
58.5,13.5,10.5,1,0.01,Sandstone
63.5,13.5,10.5,3,2.3,Breccia
80.5,13.5,10.5,2,3.119,Shale
95.5,13.5,10.5,2,0.57,Shale
11.5,14.5,10.5,1,0.749,Sandstone
12.5,14.5,10.5,1,0.266,Sandstone
39.5,14.5,10.5,2,2.179,Shale
49.5,14.5,10.5,3,1.196,Breccia
55.5,14.5,10.5,1,0.332,Sandstone
58.5,14.5,10.5,1,0.034,Sandstone
65.5,14.5,10.5,3,1.689,Breccia
68.5,14.5,10.5,3,1.228,Breccia
77.5,14.5,10.5,2,0.592,Shale
85.5,14.5,10.5,2,0.828,Shale
10.5,15.5,10.5,1,0.863,Sandstone
27.5,15.5,10.5,2,1.057,Shale
31.5,15.5,10.5,2,0.577,Shale
87.5,15.5,10.5,2,5.282,Shale
96.5,15.5,10.5,2,0.48,Shale
7.5,16.5,10.5,2,0.527,Shale
21.5,16.5,10.5,1,0.631,Sandstone
26.5,16.5,10.5,2,0.333,Shale
54.5,16.5,10.5,3,1.44,Breccia
72.5,16.5,10.5,1,0.329,Sandstone
75.5,16.5,10.5,1,0.346,Sandstone
80.5,16.5,10.5,2,2.026,Shale
6.5,17.5,10.5,2,0.662,Shale
43.5,17.5,10.5,3,4.916,Breccia
61.5,17.5,10.5,1,0.056,Sandstone
64.5,17.5,10.5,3,9.561,Breccia
90.5,17.5,10.5,2,0.652,Shale
8.5,18.5,10.5,2,0.238,Shale
18.5,18.5,10.5,1,0.481,Sandstone
22.5,18.5,10.5,1,0.957,Sandstone
82.5,18.5,10.5,2,4.024,Shale
89.5,18.5,10.5,2,0.648,Shale
14.5,19.5,10.5,1,0.977,Sandstone
23.5,19.5,10.5,1,0.968,Sandstone
33.5,19.5,10.5,2,0.462,Shale
41.5,19.5,10.5,3,2.286,Breccia
46.5,19.5,10.5,3,5.067,Breccia
47.5,19.5,10.5,3,2.226,Breccia
61.5,19.5,10.5,1,0.23,Sandstone
73.5,19.5,10.5,3,2.412,Breccia
84.5,19.5,10.5,2,5.726,Shale
19.5,20.5,10.5,1,0.74,Sandstone
48.5,20.5,10.5,3,1.418,Breccia
52.5,20.5,10.5,3,3.513,Breccia
10.5,21.5,10.5,2,0.234,Shale
20.5,21.5,10.5,1,0.407,Sandstone
39.5,21.5,10.5,3,1.589,Breccia
40.5,21.5,10.5,3,3.235,Breccia
45.5,21.5,10.5,3,4.448,Breccia
47.5,21.5,10.5,3,2.017,Breccia
52.5,21.5,10.5,3,2.016,Breccia
60.5,21.5,10.5,3,4.277,Breccia
73.5,21.5,10.5,3,1.964,Breccia
78.5,21.5,10.5,3,3.189,Breccia
2.5,22.5,10.5,1,0.999,Sandstone
4.5,22.5,10.5,2,1.276,Shale
22.5,22.5,10.5,1,0.595,Sandstone
31.5,22.5,10.5,2,0.163,Shale
35.5,22.5,10.5,2,0.716,Shale
36.5,22.5,10.5,2,3.239,Shale
40.5,22.5,10.5,3,2.01,Breccia
91.5,22.5,10.5,2,0.489,Shale
95.5,22.5,10.5,2,1.797,Shale
97.5,22.5,10.5,2,0.479,Shale
4.5,23.5,10.5,2,0.717,Shale
36.5,23.5,10.5,2,1.575,Shale
77.5,23.5,10.5,3,1.122,Breccia
84.5,23.5,10.5,2,4.795,Shale
96.5,23.5,10.5,2,0.725,Shale
97.5,23.5,10.5,2,0.877,Shale
8.5,24.5,10.5,2,0.615,Shale
10.5,24.5,10.5,2,0.357,Shale
15.5,24.5,10.5,2,2.821,Shale
26.5,24.5,10.5,1,0.125,Sandstone
53.5,24.5,10.5,3,4.624,Breccia
73.5,24.5,10.5,3,1.645,Breccia
74.5,24.5,10.5,3,1.903,Breccia
88.5,24.5,10.5,2,2.093,Shale
98.5,24.5,10.5,2,0.859,Shale
0.5,25.5,10.5,1,0.74,Sandstone
1.5,25.5,10.5,1,0.949,Sandstone
10.5,25.5,10.5,2,0.471,Shale
25.5,25.5,10.5,1,0.052,Sandstone
30.5,25.5,10.5,2,0.749,Shale
34.5,25.5,10.5,2,0.734,Shale
40.5,25.5,10.5,3,3.956,Breccia
50.5,25.5,10.5,3,1.786,Breccia
55.5,25.5,10.5,3,11.832,Breccia
67.5,25.5,10.5,3,6.52,Breccia
70.5,25.5,10.5,3,1.367,Breccia
85.5,25.5,10.5,1,0.234,Sandstone
87.5,25.5,10.5,2,0.939,Shale
88.5,25.5,10.5,2,1.196,Shale
89.5,25.5,10.5,2,3.296,Shale
17.5,26.5,10.5,2,0.63,Shale
21.5,26.5,10.5,1,0.935,Sandstone
23.5,26.5,10.5,1,0.768,Sandstone
26.5,26.5,10.5,1,0.39,Sandstone
32.5,26.5,10.5,2,0.858,Shale
44.5,26.5,10.5,3,0.974,Breccia
52.5,26.5,10.5,3,1.639,Breccia
68.5,26.5,10.5,3,4.23,Breccia
71.5,26.5,10.5,3,1.807,Breccia
76.5,26.5,10.5,3,2.491,Breccia
80.5,26.5,10.5,3,1.961,Breccia
95.5,26.5,10.5,2,2.136,Shale
98.5,26.5,10.5,2,1.606,Shale
10.5,27.5,10.5,2,0.402,Shale
14.5,27.5,10.5,2,0.195,Shale
23.5,27.5,10.5,1,0.215,Sandstone
27.5,27.5,10.5,2,2.162,Shale
28.5,27.5,10.5,2,4.412,Shale
29.5,27.5,10.5,2,1.813,Shale
32.5,27.5,10.5,2,1.832,Shale
43.5,27.5,10.5,2,1.736,Shale
60.5,27.5,10.5,3,20.82,Breccia
61.5,27.5,10.5,3,28.008,Breccia
96.5,27.5,10.5,2,1.662,Shale
19.5,28.5,10.5,2,0.483,Shale
34.5,28.5,10.5,2,2.551,Shale
39.5,28.5,10.5,2,2.146,Shale
56.5,28.5,10.5,3,14.296,Breccia
66.5,28.5,10.5,3,24.634,Breccia
81.5,28.5,10.5,3,4.284,Breccia
85.5,28.5,10.5,1,0.681,Sandstone
91.5,28.5,10.5,2,2.767,Shale
92.5,28.5,10.5,2,3.861,Shale
3.5,29.5,10.5,1,0.873,Sandstone
36.5,29.5,10.5,2,1.442,Shale
8.5,30.5,10.5,1,0.706,Sandstone
9.5,30.5,10.5,2,5.861,Shale
41.5,30.5,10.5,2,0.88,Shale
43.5,30.5,10.5,2,1.847,Shale
62.5,30.5,10.5,3,20.211,Breccia
71.5,30.5,10.5,1,0.491,Sandstone
73.5,30.5,10.5,1,0.35,Sandstone
89.5,30.5,10.5,2,0.271,Shale
13.5,31.5,10.5,2,0.603,Shale
23.5,31.5,10.5,2,0.584,Shale
25.5,31.5,10.5,2,0.783,Shale
26.5,31.5,10.5,2,1.105,Shale
32.5,31.5,10.5,1,0.73,Sandstone
35.5,31.5,10.5,1,0.524,Sandstone
38.5,31.5,10.5,2,6.413,Shale
45.5,31.5,10.5,2,1.336,Shale
46.5,31.5,10.5,2,0.526,Shale
55.5,31.5,10.5,3,2.614,Breccia
68.5,31.5,10.5,3,4.495,Breccia
70.5,31.5,10.5,3,3.589,Breccia
22.5,32.5,10.5,2,1.514,Shale
33.5,32.5,10.5,1,0.207,Sandstone
36.5,32.5,10.5,1,0.733,Sandstone
42.5,32.5,10.5,2,0.781,Shale
44.5,32.5,10.5,2,1.697,Shale
59.5,32.5,10.5,3,14.148,Breccia
66.5,32.5,10.5,3,4.97,Breccia
68.5,32.5,10.5,3,13.662,Breccia
83.5,32.5,10.5,1,0.324,Sandstone
88.5,32.5,10.5,2,0.292,Shale
26.5,33.5,10.5,2,0.785,Shale
65.5,33.5,10.5,3,5.952,Breccia
72.5,33.5,10.5,3,7.633,Breccia
82.5,33.5,10.5,3,3.027,Breccia
5.5,34.5,10.5,1,0.301,Sandstone
8.5,34.5,10.5,2,0.837,Shale
17.5,34.5,10.5,2,0.06,Shale
29.5,34.5,10.5,2,2.873,Shale
34.5,34.5,10.5,1,0.108,Sandstone
37.5,34.5,10.5,2,0.981,Shale
60.5,34.5,10.5,3,20.029,Breccia
92.5,34.5,10.5,2,1.085,Shale
10.5,35.5,10.5,2,1.364,Shale
33.5,35.5,10.5,1,0.287,Sandstone
50.5,35.5,10.5,2,3.535,Shale
67.5,35.5,10.5,3,13.013,Breccia
73.5,35.5,10.5,3,9.98,Breccia
74.5,35.5,10.5,3,9.442,Breccia
79.5,35.5,10.5,3,4.007,Breccia
84.5,35.5,10.5,1,0.418,Sandstone
92.5,35.5,10.5,2,0.893,Shale
39.5,36.5,10.5,1,0.467,Sandstone
41.5,36.5,10.5,2,1.366,Shale
98.5,36.5,10.5,2,0.279,Shale
7.5,37.5,10.5,1,0.994,Sandstone
14.5,37.5,10.5,2,0.127,Shale
29.5,37.5,10.5,2,1.206,Shale
50.5,37.5,10.5,2,1.031,Shale
81.5,37.5,10.5,3,3.468,Breccia
83.5,37.5,10.5,1,0.347,Sandstone
4.5,38.5,10.5,1,0.672,Sandstone
7.5,38.5,10.5,1,0.93,Sandstone
37.5,38.5,10.5,1,0.135,Sandstone
78.5,38.5,10.5,2,0.341,Shale
82.5,38.5,10.5,1,0.112,Sandstone
96.5,38.5,10.5,2,0.403,Shale
45.5,39.5,10.5,2,0.47,Shale
7.5,40.5,10.5,1,0.991,Sandstone
28.5,40.5,10.5,1,0.233,Sandstone
57.5,40.5,10.5,2,4.352,Shale
10.5,41.5,10.5,2,0.379,Shale
17.5,41.5,10.5,2,1.884,Shale
33.5,41.5,10.5,1,0.132,Sandstone
46.5,41.5,10.5,2,2.561,Shale
50.5,41.5,10.5,2,0.512,Shale
52.5,41.5,10.5,2,1.538,Shale
56.5,41.5,10.5,2,6.871,Shale
58.5,41.5,10.5,2,2.841,Shale
75.5,41.5,10.5,3,4.44,Breccia
79.5,41.5,10.5,2,1.739,Shale
89.5,41.5,10.5,2,8.54,Shale
98.5,41.5,10.5,2,0.338,Shale
9.5,42.5,10.5,2,0.357,Shale
11.5,42.5,10.5,2,0.269,Shale
66.5,42.5,10.5,2,1.404,Shale
67.5,42.5,10.5,3,8.362,Breccia
79.5,42.5,10.5,2,2.475,Shale
88.5,42.5,10.5,2,3.466,Shale
98.5,42.5,10.5,2,0.409,Shale
31.5,43.5,10.5,1,0.405,Sandstone
67.5,43.5,10.5,3,12.639,Breccia
72.5,43.5,10.5,3,9.699,Breccia
88.5,43.5,10.5,1,0.81,Sandstone
99.5,43.5,10.5,2,0.92,Shale
0.5,44.5,10.5,2,0.901,Shale
2.5,44.5,10.5,1,0.394,Sandstone
35.5,44.5,10.5,1,0.576,Sandstone
43.5,44.5,10.5,2,1.18,Shale
44.5,44.5,10.5,2,0.592,Shale
58.5,44.5,10.5,2,3.439,Shale
62.5,44.5,10.5,3,9.46,Breccia
84.5,44.5,10.5,1,0.827,Sandstone
87.5,44.5,10.5,1,0.848,Sandstone
99.5,44.5,10.5,2,0.33,Shale
32.5,45.5,10.5,1,0.062,Sandstone
46.5,45.5,10.5,2,0.176,Shale
74.5,45.5,10.5,3,4.818,Breccia
22.5,46.5,10.5,2,1.473,Shale
44.5,46.5,10.5,2,0.337,Shale
47.5,46.5,10.5,2,0.077,Shale
58.5,46.5,10.5,2,0.557,Shale
85.5,46.5,10.5,1,0.541,Sandstone
90.5,46.5,10.5,1,0.588,Sandstone
99.5,46.5,10.5,2,0.273,Shale
33.5,47.5,10.5,2,0.349,Shale
58.5,47.5,10.5,2,1.616,Shale
64.5,47.5,10.5,3,5.04,Breccia
81.5,47.5,10.5,1,0.432,Sandstone
28.5,48.5,10.5,2,1.789,Shale
31.5,48.5,10.5,2,2.115,Shale
39.5,48.5,10.5,2,3.312,Shale
50.5,48.5,10.5,2,0.187,Shale
55.5,48.5,10.5,2,2.263,Shale
61.5,48.5,10.5,2,0.726,Shale
87.5,48.5,10.5,1,0.795,Sandstone
0.5,49.5,10.5,2,1.966,Shale
32.5,49.5,10.5,2,0.398,Shale
35.5,49.5,10.5,2,1.61,Shale
93.5,49.5,10.5,1,0.793,Sandstone
46.5,50.5,10.5,2,1.099,Shale
50.5,50.5,10.5,2,0.188,Shale
59.5,50.5,10.5,2,0.681,Shale
70.5,50.5,10.5,3,9.48,Breccia
71.5,50.5,10.5,3,8.106,Breccia
82.5,50.5,10.5,1,0.11,Sandstone
88.5,50.5,10.5,1,0.473,Sandstone
93.5,50.5,10.5,1,0.658,Sandstone
12.5,51.5,10.5,1,0.68,Sandstone
16.5,51.5,10.5,2,0.217,Shale
25.5,51.5,10.5,2,0.483,Shale
26.5,51.5,10.5,2,0.528,Shale
39.5,51.5,10.5,2,1.088,Shale
41.5,51.5,10.5,2,1.704,Shale
47.5,51.5,10.5,2,0.575,Shale
76.5,51.5,10.5,3,48.298,Breccia
79.5,51.5,10.5,1,0.227,Sandstone
97.5,51.5,10.5,1,0.936,Sandstone
34.5,52.5,10.5,2,0.779,Shale
59.5,52.5,10.5,2,0.878,Shale
64.5,52.5,10.5,3,9.169,Breccia
70.5,52.5,10.5,2,1.62,Shale
79.5,52.5,10.5,1,0.396,Sandstone
97.5,52.5,10.5,1,0.961,Sandstone
98.5,52.5,10.5,2,0.582,Shale
0.5,53.5,10.5,2,2.051,Shale
15.5,53.5,10.5,1,0.843,Sandstone
17.5,53.5,10.5,2,0.204,Shale
19.5,53.5,10.5,2,1.045,Shale
20.5,53.5,10.5,2,1.79,Shale
24.5,53.5,10.5,2,0.789,Shale
51.5,53.5,10.5,2,0.262,Shale
67.5,53.5,10.5,2,1.341,Shale
96.5,53.5,10.5,1,0.797,Sandstone
97.5,53.5,10.5,1,0.838,Sandstone
2.5,54.5,10.5,2,2.496,Shale
4.5,54.5,10.5,2,2.57,Shale
8.5,54.5,10.5,2,2.706,Shale
9.5,54.5,10.5,2,1.525,Shale
12.5,54.5,10.5,2,0.461,Shale
21.5,54.5,10.5,2,2.524,Shale
24.5,54.5,10.5,2,1.373,Shale
33.5,54.5,10.5,2,0.566,Shale
42.5,54.5,10.5,2,2.052,Shale
45.5,54.5,10.5,2,0.548,Shale
53.5,54.5,10.5,2,0.585,Shale
72.5,54.5,10.5,2,0.951,Shale
78.5,54.5,10.5,1,0.909,Sandstone
90.5,54.5,10.5,1,0.804,Sandstone
1.5,55.5,10.5,2,2.083,Shale
4.5,55.5,10.5,2,1.784,Shale
21.5,55.5,10.5,2,0.914,Shale
28.5,55.5,10.5,2,1.788,Shale
40.5,55.5,10.5,2,0.566,Shale
45.5,55.5,10.5,2,0.905,Shale
73.5,55.5,10.5,3,9.997,Breccia
76.5,55.5,10.5,3,24.263,Breccia
84.5,55.5,10.5,1,0.387,Sandstone
2.5,56.5,10.5,2,1.628,Shale
20.5,56.5,10.5,2,0.345,Shale
49.5,56.5,10.5,2,1.878,Shale
61.5,56.5,10.5,2,0.363,Shale
63.5,56.5,10.5,2,0.395,Shale
76.5,56.5,10.5,3,23.531,Breccia
86.5,56.5,10.5,1,0.528,Sandstone
99.5,56.5,10.5,3,19.98,Breccia
1.5,57.5,10.5,2,0.723,Shale
5.5,57.5,10.5,2,5.088,Shale
13.5,57.5,10.5,2,0.365,Shale
44.5,57.5,10.5,2,0.661,Shale
64.5,57.5,10.5,2,0.412,Shale
67.5,57.5,10.5,2,1.511,Shale
69.5,57.5,10.5,2,1.068,Shale
75.5,57.5,10.5,2,3.099,Shale
77.5,57.5,10.5,1,0.758,Sandstone
80.5,57.5,10.5,2,0.403,Shale
82.5,57.5,10.5,2,1.0,Shale
91.5,57.5,10.5,1,0.71,Sandstone
6.5,58.5,10.5,2,2.836,Shale
32.5,58.5,10.5,2,0.407,Shale
40.5,58.5,10.5,2,1.784,Shale
56.5,58.5,10.5,2,0.105,Shale
57.5,58.5,10.5,2,0.222,Shale
68.5,58.5,10.5,2,0.813,Shale
79.5,58.5,10.5,1,0.723,Sandstone
87.5,58.5,10.5,1,0.147,Sandstone
98.5,58.5,10.5,3,14.868,Breccia
0.5,59.5,10.5,2,1.412,Shale
5.5,59.5,10.5,2,4.484,Shale
17.5,59.5,10.5,2,0.199,Shale
45.5,59.5,10.5,2,0.44,Shale
83.5,59.5,10.5,1,0.769,Sandstone
88.5,59.5,10.5,1,0.274,Sandstone
23.5,60.5,10.5,2,0.292,Shale
96.5,60.5,10.5,3,18.028,Breccia
17.5,61.5,10.5,2,0.272,Shale
44.5,61.5,10.5,2,0.535,Shale
45.5,61.5,10.5,2,1.401,Shale
47.5,61.5,10.5,2,0.875,Shale
49.5,61.5,10.5,2,0.944,Shale
73.5,61.5,10.5,2,4.551,Shale
89.5,61.5,10.5,2,0.352,Shale
7.5,62.5,10.5,2,1.118,Shale
22.5,62.5,10.5,2,0.542,Shale
24.5,62.5,10.5,2,0.122,Shale
39.5,62.5,10.5,2,1.931,Shale
41.5,62.5,10.5,2,2.119,Shale
49.5,62.5,10.5,2,1.09,Shale
53.5,62.5,10.5,2,0.278,Shale
79.5,62.5,10.5,1,0.993,Sandstone
5.5,63.5,10.5,2,0.346,Shale
19.5,63.5,10.5,2,0.15,Shale
33.5,63.5,10.5,2,0.841,Shale
38.5,63.5,10.5,2,1.145,Shale
40.5,63.5,10.5,2,3.356,Shale
48.5,63.5,10.5,2,0.344,Shale
58.5,63.5,10.5,2,0.87,Shale
79.5,63.5,10.5,1,0.972,Sandstone
84.5,63.5,10.5,1,0.431,Sandstone
14.5,64.5,10.5,2,3.082,Shale
29.5,64.5,10.5,2,0.491,Shale
53.5,64.5,10.5,2,0.167,Shale
55.5,64.5,10.5,2,0.628,Shale
62.5,64.5,10.5,2,0.586,Shale
83.5,64.5,10.5,1,0.563,Sandstone
10.5,65.5,10.5,2,1.024,Shale
24.5,65.5,10.5,2,0.517,Shale
38.5,65.5,10.5,2,1.15,Shale
41.5,65.5,10.5,2,3.382,Shale
42.5,65.5,10.5,2,1.417,Shale
61.5,65.5,10.5,2,1.503,Shale
86.5,65.5,10.5,1,0.648,Sandstone
96.5,65.5,10.5,2,0.823,Shale
98.5,65.5,10.5,3,40.684,Breccia
3.5,66.5,10.5,2,0.244,Shale
5.5,66.5,10.5,2,1.827,Shale
7.5,66.5,10.5,2,0.907,Shale
11.5,66.5,10.5,2,1.797,Shale
29.5,66.5,10.5,2,0.129,Shale
30.5,66.5,10.5,2,0.197,Shale
37.5,66.5,10.5,2,0.196,Shale
85.5,66.5,10.5,1,0.417,Sandstone
88.5,66.5,10.5,1,0.184,Sandstone
16.5,67.5,10.5,2,4.934,Shale
34.5,67.5,10.5,2,0.782,Shale
48.5,67.5,10.5,2,0.374,Shale
52.5,67.5,10.5,2,1.063,Shale
85.5,67.5,10.5,2,1.76,Shale
90.5,67.5,10.5,2,0.409,Shale
15.5,68.5,10.5,2,1.941,Shale
20.5,68.5,10.5,2,2.258,Shale
22.5,68.5,10.5,2,0.558,Shale
29.5,68.5,10.5,2,0.056,Shale
30.5,68.5,10.5,2,0.21,Shale
32.5,68.5,10.5,2,0.766,Shale
34.5,68.5,10.5,2,0.899,Shale
38.5,68.5,10.5,2,0.187,Shale
93.5,68.5,10.5,2,0.378,Shale
94.5,68.5,10.5,2,0.292,Shale
0.5,69.5,10.5,2,0.204,Shale
2.5,69.5,10.5,2,0.54,Shale
16.5,69.5,10.5,2,1.289,Shale
20.5,69.5,10.5,2,0.703,Shale
56.5,69.5,10.5,2,0.791,Shale
59.5,69.5,10.5,2,0.448,Shale
64.5,69.5,10.5,2,0.57,Shale
65.5,69.5,10.5,2,0.558,Shale
77.5,69.5,10.5,2,1.817,Shale
79.5,69.5,10.5,2,0.969,Shale
87.5,69.5,10.5,2,0.478,Shale
90.5,69.5,10.5,2,0.5,Shale
92.5,69.5,10.5,1,0.142,Sandstone
93.5,69.5,10.5,1,0.495,Sandstone
97.5,69.5,10.5,3,20.296,Breccia
29.5,70.5,10.5,2,0.194,Shale
35.5,70.5,10.5,2,0.495,Shale
41.5,70.5,10.5,2,1.761,Shale
72.5,70.5,10.5,2,0.316,Shale
81.5,70.5,10.5,2,1.109,Shale
85.5,70.5,10.5,2,0.874,Shale
88.5,70.5,10.5,2,1.134,Shale
92.5,70.5,10.5,1,0.134,Sandstone
1.5,71.5,10.5,2,0.681,Shale
9.5,71.5,10.5,2,8.683,Shale
18.5,71.5,10.5,2,1.692,Shale
22.5,71.5,10.5,2,0.469,Shale
30.5,71.5,10.5,2,0.499,Shale
33.5,71.5,10.5,2,0.648,Shale
35.5,71.5,10.5,2,0.816,Shale
44.5,71.5,10.5,2,0.698,Shale
45.5,71.5,10.5,2,0.401,Shale
48.5,71.5,10.5,2,0.401,Shale
50.5,71.5,10.5,2,0.35,Shale
54.5,71.5,10.5,2,1.132,Shale
81.5,71.5,10.5,2,0.255,Shale
19.5,72.5,10.5,2,0.582,Shale
37.5,72.5,10.5,2,1.039,Shale
82.5,72.5,10.5,2,0.515,Shale
91.5,72.5,10.5,1,0.726,Sandstone
96.5,72.5,10.5,3,2.503,Breccia
5.5,73.5,10.5,2,0.544,Shale
23.5,73.5,10.5,2,0.402,Shale
43.5,73.5,10.5,2,0.354,Shale
45.5,73.5,10.5,2,0.97,Shale
46.5,73.5,10.5,2,0.974,Shale
77.5,73.5,10.5,1,0.763,Sandstone
82.5,73.5,10.5,2,1.732,Shale
85.5,73.5,10.5,2,0.454,Shale
94.5,73.5,10.5,3,6.751,Breccia
95.5,73.5,10.5,3,5.389,Breccia
2.5,74.5,10.5,2,0.946,Shale
3.5,74.5,10.5,2,0.749,Shale
10.5,74.5,10.5,2,1.721,Shale
20.5,74.5,10.5,2,0.35,Shale
49.5,74.5,10.5,2,0.119,Shale
54.5,74.5,10.5,2,0.553,Shale
56.5,74.5,10.5,1,0.707,Sandstone
58.5,74.5,10.5,2,0.646,Shale
71.5,74.5,10.5,2,3.171,Shale
83.5,74.5,10.5,2,0.58,Shale
41.5,75.5,10.5,2,0.415,Shale
56.5,75.5,10.5,2,1.1,Shale
59.5,75.5,10.5,2,0.31,Shale
64.5,75.5,10.5,2,2.178,Shale
68.5,75.5,10.5,2,1.999,Shale
72.5,75.5,10.5,2,1.167,Shale
83.5,75.5,10.5,2,0.59,Shale
90.5,75.5,10.5,2,0.677,Shale
95.5,75.5,10.5,3,7.262,Breccia
8.5,76.5,10.5,2,1.859,Shale
27.5,76.5,10.5,2,0.57,Shale
42.5,76.5,10.5,2,0.912,Shale
53.5,76.5,10.5,2,1.008,Shale
82.5,76.5,10.5,3,1.452,Breccia
84.5,76.5,10.5,2,1.264,Shale
25.5,77.5,10.5,2,0.478,Shale
37.5,77.5,10.5,2,1.603,Shale
38.5,77.5,10.5,2,2.091,Shale
39.5,77.5,10.5,2,0.525,Shale
47.5,77.5,10.5,2,0.256,Shale
84.5,77.5,10.5,2,0.442,Shale
86.5,77.5,10.5,2,0.357,Shale
7.5,78.5,10.5,2,0.812,Shale
15.5,78.5,10.5,2,0.376,Shale
24.5,78.5,10.5,2,0.343,Shale
40.5,78.5,10.5,2,0.936,Shale
69.5,78.5,10.5,1,0.619,Sandstone
71.5,78.5,10.5,2,1.228,Shale
96.5,78.5,10.5,3,4.395,Breccia
15.5,79.5,10.5,2,0.708,Shale
18.5,79.5,10.5,2,0.393,Shale
19.5,79.5,10.5,2,0.44,Shale
23.5,79.5,10.5,2,0.484,Shale
43.5,79.5,10.5,2,0.759,Shale
67.5,79.5,10.5,2,2.85,Shale
69.5,79.5,10.5,2,1.393,Shale
73.5,79.5,10.5,2,0.898,Shale
86.5,79.5,10.5,2,0.974,Shale
2.5,80.5,10.5,2,0.534,Shale
5.5,80.5,10.5,2,0.636,Shale
11.5,80.5,10.5,2,1.126,Shale
25.5,80.5,10.5,2,0.152,Shale
27.5,80.5,10.5,2,0.096,Shale
35.5,80.5,10.5,2,0.359,Shale
43.5,80.5,10.5,2,0.568,Shale
62.5,80.5,10.5,2,1.585,Shale
78.5,80.5,10.5,1,0.822,Sandstone
86.5,80.5,10.5,2,2.105,Shale
90.5,80.5,10.5,1,0.76,Sandstone
93.5,80.5,10.5,3,1.57,Breccia
96.5,80.5,10.5,3,2.515,Breccia
14.5,81.5,10.5,2,0.684,Shale
16.5,81.5,10.5,2,1.295,Shale
43.5,81.5,10.5,2,1.457,Shale
61.5,81.5,10.5,2,2.077,Shale
73.5,81.5,10.5,2,1.276,Shale
85.5,81.5,10.5,2,1.654,Shale
3.5,82.5,10.5,2,1.042,Shale
30.5,82.5,10.5,2,0.621,Shale
43.5,82.5,10.5,2,3.31,Shale
13.5,83.5,10.5,2,0.699,Shale
23.5,83.5,10.5,2,0.21,Shale
38.5,83.5,10.5,2,0.939,Shale
66.5,83.5,10.5,2,2.933,Shale
68.5,83.5,10.5,2,2.199,Shale
